GA 30A210
1.00000000 0.00105000
0.95000000 0.00870000
0.90000000 0.01602000
0.85000000 0.02305000
0.80000000 0.02979000
0.75000000 0.03624000
0.70000000 0.04242000
0.65000000 0.04818000
0.60000000 0.05339000
0.55000000 0.05799000
0.50000000 0.06176000
0.45000000 0.06442000
0.40000000 0.06616000
0.35000000 0.06694000
0.30000000 0.06664000
0.25000000 0.06508000
0.20000000 0.06201000
0.15000000 0.05698000
0.10000000 0.04925000
0.07500000 0.04392000
0.05000000 0.03677000
0.02500000 0.02628000
0.01250000 0.01841000
0.00750000 0.01406000
0.00500000 0.01134000
0.00250000 0.00786000
0.00000000 0.00000000
0.00000000 0.00000000
0.00250000 -0.00666000
0.00500000 -0.00902000
0.00750000 -0.01068000
0.01250000 -0.01315000
0.02500000 -0.01728000
0.05000000 -0.02247000
0.07500000 -0.02608000
0.10000000 -0.02879000
0.15000000 -0.03210000
0.20000000 -0.03361000
0.25000000 -0.03394000
0.30000000 -0.03338000
0.35000000 -0.03220000
0.40000000 -0.03056000
0.45000000 -0.02858000
0.50000000 -0.02648000
0.55000000 -0.02455000
0.60000000 -0.02265000
0.65000000 -0.02070000
0.70000000 -0.01864000
0.75000000 -0.01642000
0.80000000 -0.01393000
0.85000000 -0.01115000
0.90000000 -0.00810000
0.95000000 -0.00474000
1.00000000 -0.00105000
