GA 30A316
1.00000000 0.00168000
0.95000000 0.01356000
0.90000000 0.02492000
0.85000000 0.03580000
0.80000000 0.04620000
0.75000000 0.05617000
0.70000000 0.06570000
0.65000000 0.07457000
0.60000000 0.08262000
0.55000000 0.08971000
0.50000000 0.09558000
0.45000000 0.09984000
0.40000000 0.10261000
0.35000000 0.10388000
0.30000000 0.10342000
0.25000000 0.10095000
0.20000000 0.09608000
0.15000000 0.08809000
0.10000000 0.07578000
0.07500000 0.06718000
0.05000000 0.05591000
0.02500000 0.03985000
0.01250000 0.02799000
0.00750000 0.02149000
0.00500000 0.01748000
0.00250000 0.01225000
0.00000000 0.00000000
0.00000000 0.00000000
0.00250000 -0.01099000
0.00500000 -0.01508000
0.00750000 -0.01809000
0.01250000 -0.02249000
0.02500000 -0.02985000
0.05000000 -0.03887000
0.07500000 -0.04482000
0.10000000 -0.04908000
0.15000000 -0.05443000
0.20000000 -0.05692000
0.25000000 -0.05749000
0.30000000 -0.05662000
0.35000000 -0.05474000
0.40000000 -0.05213000
0.45000000 -0.04898000
0.50000000 -0.04560000
0.55000000 -0.04235000
0.60000000 -0.03906000
0.65000000 -0.03563000
0.70000000 -0.03200000
0.75000000 -0.02809000
0.80000000 -0.02374000
0.85000000 -0.01894000
0.90000000 -0.01368000
0.95000000 -0.00794000
1.00000000 -0.00168000
