GA 30-318
1.00000000 0.00000000
0.95000000 0.01196000
0.90000000 0.02394000
0.85000000 0.03591000
0.80000000 0.04786000
0.75000000 0.05984000
0.70000000 0.07133000
0.65000000 0.08175000
0.60000000 0.09084000
0.55000000 0.09856000
0.50000000 0.10485000
0.45000000 0.10943000
0.40000000 0.11242000
0.35000000 0.11385000
0.30000000 0.11342000
0.25000000 0.11085000
0.20000000 0.10564000
0.15000000 0.09700000
0.10000000 0.08358000
0.07500000 0.07418000
0.05000000 0.06183000
0.02500000 0.04421000
0.01250000 0.03115000
0.00750000 0.02397000
0.00500000 0.01952000
0.00250000 0.01371000
0.00000000 0.00000000
0.00000000 0.00000000
0.00250000 -0.01245000
0.00500000 -0.01712000
0.00750000 -0.02057000
0.01250000 -0.02565000
0.02500000 -0.03421000
0.05000000 -0.04479000
0.07500000 -0.05182000
0.10000000 -0.05688000
0.15000000 -0.06334000
0.20000000 -0.06648000
0.25000000 -0.06739000
0.30000000 -0.06662000
0.35000000 -0.06471000
0.40000000 -0.06194000
0.45000000 -0.05857000
0.50000000 -0.05487000
0.55000000 -0.05120000
0.60000000 -0.04728000
0.65000000 -0.04281000
0.70000000 -0.03763000
0.75000000 -0.03176000
0.80000000 -0.02540000
0.85000000 -0.01905000
0.90000000 -0.01270000
0.95000000 -0.00634000
1.00000000 0.00000000
