GA 30-220
1.00000000 0.00000000
0.95000000 0.01215000
0.90000000 0.02432000
0.85000000 0.03648000
0.80000000 0.04863000
0.75000000 0.06080000
0.70000000 0.07242000
0.65000000 0.08294000
0.60000000 0.09210000
0.55000000 0.09992000
0.50000000 0.10637000
0.45000000 0.11125000
0.40000000 0.11466000
0.35000000 0.11657000
0.30000000 0.11665000
0.25000000 0.11459000
0.20000000 0.10982000
0.15000000 0.10152000
0.10000000 0.08827000
0.07500000 0.07892000
0.05000000 0.06639000
0.02500000 0.04807000
0.01250000 0.03419000
0.00750000 0.02643000
0.00500000 0.02152000
0.00250000 0.01513000
0.00000000 0.00000000
0.00000000 0.00000000
0.00250000 -0.01393000
0.00500000 -0.01920000
0.00750000 -0.02305000
0.01250000 -0.02893000
0.02500000 -0.03907000
0.05000000 -0.05209000
0.07500000 -0.06108000
0.10000000 -0.06781000
0.15000000 -0.07664000
0.20000000 -0.08142000
0.25000000 -0.08345000
0.30000000 -0.08339000
0.35000000 -0.08183000
0.40000000 -0.07906000
0.45000000 -0.07541000
0.50000000 -0.07109000
0.55000000 -0.06648000
0.60000000 -0.06136000
0.65000000 -0.05546000
0.70000000 -0.04864000
0.75000000 -0.04098000
0.80000000 -0.03277000
0.85000000 -0.02458000
0.90000000 -0.01640000
0.95000000 -0.00819000
1.00000000 0.00000000
