GA 35A410
1.00000000 0.00021000
0.95000000 0.00877000
0.90000000 0.01735000
0.85000000 0.02591000
0.80000000 0.03448000
0.75000000 0.04304000
0.70000000 0.05158000
0.65000000 0.05967000
0.60000000 0.06698000
0.55000000 0.07323000
0.50000000 0.07806000
0.45000000 0.08106000
0.40000000 0.08225000
0.35000000 0.08172000
0.30000000 0.07932000
0.25000000 0.07503000
0.20000000 0.06885000
0.15000000 0.06047000
0.10000000 0.04928000
0.07500000 0.04228000
0.05000000 0.03382000
0.02500000 0.02289000
0.01250000 0.01552000
0.00750000 0.01178000
0.00500000 0.00954000
0.00250000 0.00665000
0.00000000 0.00000000
0.00000000 0.00000000
0.00250000 -0.00501000
0.00500000 -0.00650000
0.00750000 -0.00752000
0.01250000 -0.00906000
0.02500000 -0.01149000
0.05000000 -0.01442000
0.07500000 -0.01614000
0.10000000 -0.01734000
0.15000000 -0.01875000
0.20000000 -0.01939000
0.25000000 -0.01951000
0.30000000 -0.01912000
0.35000000 -0.01822000
0.40000000 -0.01687000
0.45000000 -0.01514000
0.50000000 -0.01338000
0.55000000 -0.01193000
0.60000000 -0.01062000
0.65000000 -0.00929000
0.70000000 -0.00798000
0.75000000 -0.00670000
0.80000000 -0.00540000
0.85000000 -0.00411000
0.90000000 -0.00281000
0.95000000 -0.00151000
1.00000000 -0.00021000
