GA 30A310
1.00000000 0.00105000
0.95000000 0.00953000
0.90000000 0.01768000
0.85000000 0.02553000
0.80000000 0.03309000
0.75000000 0.04037000
0.70000000 0.04738000
0.65000000 0.05391000
0.60000000 0.05980000
0.55000000 0.06495000
0.50000000 0.06911000
0.45000000 0.07193000
0.40000000 0.07360000
0.35000000 0.07414000
0.30000000 0.07341000
0.25000000 0.07124000
0.20000000 0.06739000
0.15000000 0.06137000
0.10000000 0.05237000
0.07500000 0.04618000
0.05000000 0.03814000
0.02500000 0.02678000
0.01250000 0.01853000
0.00750000 0.01407000
0.00500000 0.01138000
0.00250000 0.00789000
0.00000000 0.00000000
0.00000000 0.00000000
0.00250000 -0.00663000
0.00500000 -0.00898000
0.00750000 -0.01067000
0.01250000 -0.01303000
0.02500000 -0.01678000
0.05000000 -0.02110000
0.07500000 -0.02382000
0.10000000 -0.02567000
0.15000000 -0.02771000
0.20000000 -0.02823000
0.25000000 -0.02778000
0.30000000 -0.02661000
0.35000000 -0.02500000
0.40000000 -0.02312000
0.45000000 -0.02107000
0.50000000 -0.01913000
0.55000000 -0.01759000
0.60000000 -0.01624000
0.65000000 -0.01497000
0.70000000 -0.01368000
0.75000000 -0.01229000
0.80000000 -0.01063000
0.85000000 -0.00867000
0.90000000 -0.00644000
0.95000000 -0.00391000
1.00000000 -0.00105000
