GA 30-617
1.00000000 0.00000000
0.95000000 0.01360000
0.90000000 0.02721000
0.85000000 0.04082000
0.80000000 0.05442000
0.75000000 0.06803000
0.70000000 0.08118000
0.65000000 0.09317000
0.60000000 0.10365000
0.55000000 0.11251000
0.50000000 0.11952000
0.45000000 0.12427000
0.40000000 0.12691000
0.35000000 0.12761000
0.30000000 0.12606000
0.25000000 0.12203000
0.20000000 0.11500000
0.15000000 0.10415000
0.10000000 0.08811000
0.07500000 0.07732000
0.05000000 0.06358000
0.02500000 0.04480000
0.01250000 0.03123000
0.00750000 0.02394000
0.00500000 0.01937000
0.00250000 0.01347000
0.00000000 0.00000000
0.00000000 0.00000000
0.00250000 -0.01123000
0.00500000 -0.01523000
0.00750000 -0.01812000
0.01250000 -0.02241000
0.02500000 -0.02926000
0.05000000 -0.03712000
0.07500000 -0.04168000
0.10000000 -0.04455000
0.15000000 -0.04727000
0.20000000 -0.04756000
0.25000000 -0.04631000
0.30000000 -0.04398000
0.35000000 -0.04103000
0.40000000 -0.03775000
0.45000000 -0.03439000
0.50000000 -0.03132000
0.55000000 -0.02893000
0.60000000 -0.02679000
0.65000000 -0.02447000
0.70000000 -0.02172000
0.75000000 -0.01847000
0.80000000 -0.01478000
0.85000000 -0.01108000
0.90000000 -0.00739000
0.95000000 -0.00368000
1.00000000 0.00000000
