137 1
1.0000000 0.0000000 0.0015170
0.9993980 0.0000000 0.0018222
0.9975920 0.0000000 0.0027162
0.9945880 0.0000000 0.0041343
0.9903930 0.0000000 0.0059810
0.9850160 0.0000000 0.0081428
0.9784700 0.0000000 0.0105028
0.9707720 0.0000000 0.0129563
0.9619400 0.0000000 0.0154232
0.9519950 0.0000000 0.0178543
0.9409610 0.0000000 0.0202323
0.9288640 0.0000000 0.0225678
0.9157350 0.0000000 0.0248908
0.9016040 0.0000000 0.0272401
0.8865050 0.0000000 0.0296523
0.8704760 0.0000000 0.0321521
0.8535530 0.0000000 0.0347470
0.8357790 0.0000000 0.0374235
0.8171970 0.0000000 0.0401493
0.7978500 0.0000000 0.0428780
0.7777850 0.0000000 0.0455547
0.7570510 0.0000000 0.0481236
0.7356980 0.0000000 0.0505350
0.7137780 0.0000000 0.0527504
0.6913420 0.0000000 0.0547460
0.6684450 0.0000000 0.0565131
0.6451420 0.0000000 0.0580571
0.6214900 0.0000000 0.0593936
0.5975450 0.0000000 0.0605451
0.5733650 0.0000000 0.0615348
0.5490090 0.0000000 0.0623827
0.5245340 0.0000000 0.0631023
0.5000000 0.0000000 0.0636974
0.4754660 0.0000000 0.0641628
0.4509910 0.0000000 0.0644846
0.4266350 0.0000000 0.0646437
0.4024550 0.0000000 0.0646186
0.3785100 0.0000000 0.0643894
0.3548580 0.0000000 0.0639410
0.3315550 0.0000000 0.0632650
0.3086580 0.0000000 0.0623611
0.2862220 0.0000000 0.0612364
0.2643020 0.0000000 0.0599036
0.2429490 0.0000000 0.0583793
0.2222150 0.0000000 0.0566815
0.2021500 0.0000000 0.0548280
0.1828030 0.0000000 0.0528351
0.1642210 0.0000000 0.0507176
0.1464470 0.0000000 0.0484885
0.1295240 0.0000000 0.0461598
0.1134950 0.0000000 0.0437429
0.0983960 0.0000000 0.0412468
0.0842650 0.0000000 0.0386787
0.0711360 0.0000000 0.0360416
0.0590390 0.0000000 0.0333325
0.0480050 0.0000000 0.0305435
0.0380600 0.0000000 0.0276602
0.0292280 0.0000000 0.0246650
0.0215300 0.0000000 0.0215398
0.0149840 0.0000000 0.0182702
0.0096070 0.0000000 0.0148511
0.0054120 0.0000000 0.0112890
0.0036000 0.0000000 0.0092602
0.0024080 0.0000000 0.0076028
0.0018000 0.0000000 0.0065863
0.0012000 0.0000000 0.0053883
0.0006020 0.0000000 0.0038240
0.0003000 0.0000000 0.0027021
0.0000000 0.0000000 0.0000000
0.0003000 0.0000000 -0.0024951
0.0006020 0.0000000 -0.0035302
0.0012000 0.0000000 -0.0049722
0.0018000 0.0000000 -0.0060750
0.0024080 0.0000000 -0.0070095
0.0036000 0.0000000 -0.0085303
0.0054120 0.0000000 -0.0103863
0.0096070 0.0000000 -0.0136274
0.0149840 0.0000000 -0.0167153
0.0215300 0.0000000 -0.0196486
0.0292280 0.0000000 -0.0224400
0.0380600 0.0000000 -0.0251129
0.0480050 0.0000000 -0.0276945
0.0590390 0.0000000 -0.0302096
0.0711360 0.0000000 -0.0326763
0.0842650 0.0000000 -0.0351026
0.0983960 0.0000000 -0.0374867
0.1134950 0.0000000 -0.0398177
0.1295240 0.0000000 -0.0420778
0.1464470 0.0000000 -0.0442471
0.1642210 0.0000000 -0.0463049
0.1828030 0.0000000 -0.0482325
0.2021500 0.0000000 -0.0500140
0.2222150 0.0000000 -0.0516351
0.2429490 0.0000000 -0.0530818
0.2643020 0.0000000 -0.0543391
0.2862220 0.0000000 -0.0553894
0.3086580 0.0000000 -0.0562126
0.3315550 0.0000000 -0.0567864
0.3548580 0.0000000 -0.0570881
0.3785100 0.0000000 -0.0570965
0.4024550 0.0000000 -0.0567942
0.4266350 0.0000000 -0.0561688
0.4509910 0.0000000 -0.0552141
0.4754660 0.0000000 -0.0539290
0.5000000 0.0000000 -0.0523176
0.5245340 0.0000000 -0.0503872
0.5490090 0.0000000 -0.0481479
0.5733650 0.0000000 -0.0456119
0.5975450 0.0000000 -0.0427940
0.6214900 0.0000000 -0.0397132
0.6451420 0.0000000 -0.0363944
0.6684450 0.0000000 -0.0328698
0.6913420 0.0000000 -0.0291806
0.7137780 0.0000000 -0.0253771
0.7356980 0.0000000 -0.0215177
0.7570510 0.0000000 -0.0176662
0.7777850 0.0000000 -0.0138902
0.7978500 0.0000000 -0.0102570
0.8171970 0.0000000 -0.0068314
0.8357790 0.0000000 -0.0036737
0.8535530 0.0000000 -0.0008375
0.8704760 0.0000000 0.0016297
0.8865050 0.0000000 0.0036869
0.9016040 0.0000000 0.0053016
0.9157350 0.0000000 0.0064501
0.9288640 0.0000000 0.0071209
0.9409610 0.0000000 0.0073179
0.9519950 0.0000000 0.0070645
0.9619400 0.0000000 0.0064074
0.9707720 0.0000000 0.0054177
0.9784700 0.0000000 0.0041905
0.9850160 0.0000000 0.0028403
0.9903930 0.0000000 0.0014943
0.9945880 0.0000000 0.0002806
0.9975920 0.0000000 -0.0006835
0.9993980 0.0000000 -0.0013034
1.0000000 0.0000000 -0.0015170
